SchCD|Ac_Year|BoysB13C8|GirlsB13C8|BoysB13C9|GirlsB13C9|BoysB13C10|GirlsB13C10|Boys13C8|Girls13C8|Boys13C9|Girls13C9|Boys13C10|Girls13C10|Boys14C8|Girls14C8|Boys14C9|Girls14C9|Boys14C10|Girls14C10|Boys15C8|Girls15C8|Boys15C9|Girls15C9|Boys15C10|Girls15C10|BoysA15C8|GirlsA15C8|BoysA15C9|GirlsA15C9|BoysA15C10|GirlsA15C10|BoysB15C11|GirlB15C11|BoysB15C12|GirlB15C12|Boys15C11|Girl15C11|Boys15C12|Girl15C12|Boys16C11|Girl16C11|Boys16C12|Girl16C12|Boys17C11|Girl17C11|Boys17C12|Girl17C12|BoysA17C11|GirlA17C11|BoysA17C12|GirlA17C12|SCHCD1|AC_YEAR1|E5YB_B8|E5YB_G8|ECY_B8|ECY_G8|E5YB_B9|E5YB_G9|ECY_B9|ECY_G9|E5YB_B10|E5YB_G10|ECY_B10|ECY_G10|E5YB_B11|E5YB_G11|ECY_B11|ECY_G11|E5YB_B12|E5YB_G12|ECY_B12|ECY_G12|CHKBIT
29260606801|2010-11|0|0|0|0|0|0|17|23|0|0|0|0|0|0|29|21|0|0|0|0|0|0|19|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260606801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260606901|2010-11|13|7|0|0|0|0|19|16|14|27|0|0|4|4|14|24|0|0|0|0|0|2|33|38|0|0|0|0|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260606901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260607101|2010-11|0|0|0|0|0|0|35|10|0|0|0|0|3|2|22|9|0|0|1|1|2|1|18|12|0|0|1|1|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260607101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260607102|2010-11|0|0|0|0|0|0|36|21|0|0|0|0|0|0|41|28|0|0|0|0|0|0|21|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260607102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260607201|2010-11|0|5|0|0|0|0|16|15|0|0|0|0|20|15|26|34|0|0|8|4|4|9|12|18|0|0|3|0|25|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260607201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260609101|2010-11|14|13|0|0|0|0|0|1|0|0|0|0|7|14|5|8|0|0|0|0|12|16|16|14|0|0|8|14|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260609101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802519|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802519|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802520|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802520|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802521|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802521|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802522|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802522|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802523|2010-11|0|0|0|0|0|0|24|25|0|0|0|0|0|0|13|24|0|0|0|0|0|0|24|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802523|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802601|2010-11|0|0|0|0|0|0|49|51|0|0|0|0|10|7|66|65|0|0|0|0|3|2|75|70|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802602|2010-11|0|0|0|0|0|0|17|14|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802604|2010-11|0|0|0|0|0|0|19|17|0|0|0|0|0|0|18|15|0|0|0|0|0|0|13|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802604|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802605|2010-11|10|13|3|2|0|0|4|4|27|17|3|2|0|0|9|0|19|12|0|0|1|2|11|4|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802605|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802606|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802606|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802607|2010-11|0|0|0|0|0|0|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802607|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260617401|2010-11|59|0|0|0|0|0|54|0|40|0|0|0|8|0|72|0|80|0|2|0|9|0|85|0|0|0|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260617401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260617402|2010-11|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|54|0|0|0|0|0|0|0|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260617402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260617405|2010-11|24|5|1|0|0|0|13|4|35|6|0|0|2|0|38|7|26|16|0|0|10|4|34|8|1|0|0|0|9|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260617405|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260617406|2010-11|12|15|0|0|0|0|32|21|18|15|0|0|0|0|29|27|21|16|0|0|4|2|37|29|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260617406|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260617407|2010-11|0|0|0|0|0|0|30|16|0|0|0|0|0|0|26|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260617407|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260617408|2010-11|17|37|0|0|0|0|59|28|23|11|0|0|3|4|42|28|9|5|0|0|4|3|49|26|0|0|0|0|13|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260617408|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260617409|2010-11|0|0|0|0|0|0|13|8|0|0|0|0|0|0|11|5|0|0|0|0|0|0|32|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260617409|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260617410|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260617410|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260618101|2010-11|0|0|0|0|0|0|39|23|0|0|0|0|0|0|52|44|0|0|0|0|0|0|36|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260618101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260618401|2010-11|0|4|0|0|0|0|30|32|6|12|0|0|9|10|42|25|11|20|0|0|5|2|36|26|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260618401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260618501|2010-11|13|12|0|0|0|0|0|0|0|0|0|0|0|0|9|11|0|0|0|0|2|2|1|3|0|0|2|0|5|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260618501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802701|2010-11|0|0|0|0|0|0|4|6|0|0|0|0|15|2|3|1|0|0|1|0|13|10|8|10|0|0|2|0|6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802702|2010-11|14|32|0|0|0|0|9|13|14|24|0|0|6|0|10|17|17|21|0|0|2|2|14|12|0|0|0|0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802703|2010-11|1|2|0|0|0|0|17|10|4|3|0|0|0|0|22|20|5|4|0|0|1|0|21|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802703|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802704|2010-11|15|14|0|0|0|0|29|21|8|5|0|0|5|2|38|28|8|10|0|0|8|4|50|34|0|0|0|0|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802704|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802705|2010-11|8|7|2|2|0|0|7|3|8|6|0|0|1|2|7|7|10|6|0|0|0|0|8|5|0|0|0|0|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802705|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802706|2010-11|5|3|0|0|0|0|12|14|6|6|0|0|5|0|22|17|8|7|0|0|4|1|16|12|0|0|1|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802706|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802707|2010-11|9|6|0|0|0|0|25|23|24|11|0|0|4|3|38|25|17|12|0|0|6|2|35|16|0|0|0|0|9|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802707|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802708|2010-11|0|0|0|0|0|0|20|39|0|0|0|0|0|0|27|30|0|0|0|0|0|0|19|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802708|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802709|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802709|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802710|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802710|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802711|2010-11|1|0|0|0|0|0|5|2|1|1|0|0|12|6|6|5|0|0|0|0|17|13|2|1|0|0|0|0|20|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802711|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419004|2010-11|21|8|0|0|0|0|66|29|29|16|0|0|16|11|90|14|24|11|0|0|15|7|119|15|0|0|0|0|13|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419004|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419005|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419005|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419006|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419006|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419101|2010-11|0|0|0|0|0|0|22|4|0|0|0|0|0|0|27|5|0|0|0|0|0|0|24|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419102|2010-11|0|150|0|0|0|0|0|120|0|100|0|0|0|0|0|99|0|0|0|0|0|0|0|185|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419103|2010-11|0|0|0|0|0|0|20|7|0|0|0|0|0|0|29|19|0|0|0|0|0|0|0|0|0|0|0|0|18|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419103|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419104|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419104|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419201|2010-11|0|0|0|0|0|0|0|20|0|25|0|0|0|19|0|20|0|21|0|10|0|12|0|18|0|3|0|1|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419202|2010-11|10|7|0|0|0|0|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29220419203|2010-11|0|2|0|0|0|0|0|3|4|0|0|13|0|4|9|0|0|5|0|1|0|0|0|2|0|13|13|0|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||
29220419301|2010-11|5|2|0|0|0|0|15|5|2|5|0|0|11|11|3|3|4|2|0|0|19|4|2|3|0|0|0|0|18|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29220419301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260619501|2010-11|0|0|0|0|0|0|21|27|0|0|0|0|0|0|45|47|0|0|0|0|0|0|37|51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260619501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260619701|2010-11|22|20|0|2|0|0|3|6|6|18|0|0|2|0|6|10|6|8|0|0|3|0|12|18|0|0|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260619701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260621601|2010-11|0|22|0|0|0|0|0|267|0|0|0|0|0|14|0|18|0|0|0|0|0|287|0|48|0|0|0|16|0|260|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260621601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260621602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260621602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260621901|2010-11|0|0|0|0|0|0|26|13|0|0|0|0|0|0|32|16|0|0|0|0|0|0|50|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260621901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260622001|2010-11|1|1|0|0|0|0|16|15|0|0|0|0|15|7|24|9|0|0|2|0|12|7|13|9|0|0|2|0|17|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260622001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260622902|2010-11|15|6|0|0|0|0|0|0|5|4|0|0|0|0|2|7|0|3|0|0|1|1|3|7|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260622902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260623001|2010-11|2|1|0|0|0|0|5|8|3|1|0|0|5|4|16|6|0|0|1|1|8|2|19|5|0|0|0|0|14|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260623001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260623003|2010-11|0|0|0|0|0|0|68|70|0|0|0|0|0|0|49|50|0|0|0|0|0|0|0|0|0|0|0|0|45|47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260623003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260623501|2010-11|0|0|0|0|0|0|14|19|0|0|0|0|0|0|19|25|0|0|0|0|0|0|12|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260623501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260623601|2010-11|0|0|0|0|0|0|18|16|0|0|0|0|0|0|11|18|0|0|0|0|0|0|17|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260623601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802712|2010-11|0|0|0|0|0|0|24|27|0|0|0|0|0|0|25|26|0|0|0|0|0|0|27|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802712|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802801|2010-11|1|3|0|0|0|0|5|20|0|0|0|0|40|80|5|3|0|0|13|23|55|97|4|15|0|0|8|10|50|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802802|2010-11|2|0|0|0|0|0|14|15|0|0|0|0|0|5|3|2|0|0|0|0|10|10|5|12|0|0|0|4|15|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802803|2010-11|0|0|0|0|0|0|9|13|0|0|0|0|2|1|10|7|0|0|0|0|2|4|7|5|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802804|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802804|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200802901|2010-11|0|0|0|0|0|0|25|0|11|0|0|0|17|0|22|0|7|0|3|0|13|0|26|0|5|0|4|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200802901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200803001|2010-11|0|0|0|0|0|0|29|20|0|0|0|0|0|0|24|19|0|0|0|0|0|0|22|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200803001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200803101|2010-11|0|0|0|0|0|0|67|51|0|0|0|0|0|0|57|76|0|0|0|0|0|0|42|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200803101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200803102|2010-11|0|0|0|0|0|0|52|31|0|0|0|0|0|0|46|48|0|0|0|0|0|0|52|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200803102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200803103|2010-11|0|0|0|0|0|0|70|88|0|0|0|0|0|0|62|87|0|0|0|0|0|0|56|104|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200803103|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29200803104|2010-11|0|0|0|0|0|0|38|18|0|0|0|0|0|0|27|20|0|0|0|0|0|0|19|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29200803104|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260702901|2010-11|3|3|0|0|0|0|13|5|10|8|0|0|5|3|21|10|11|3|1|0|7|4|21|8|0|0|1|1|9|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260702901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260702902|2010-11|0|0|0|0|0|0|96|53|0|0|0|0|0|0|113|54|0|0|0|0|0|0|115|55|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260702902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260702903|2010-11|0|0|0|0|0|0|165|106|12|10|0|0|4|2|148|81|0|0|0|0|13|11|120|67|0|0|0|0|56|44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260702903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260702904|2010-11|10|12|0|0|0|0|81|66|7|5|0|0|10|2|95|65|4|3|0|0|7|3|100|55|0|0|0|0|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260702904|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260702906|2010-11|12|16|0|0|0|0|0|0|0|0|0|0|0|0|13|8|0|0|0|0|0|0|0|0|0|0|0|0|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260702906|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260702907|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260702907|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260702908|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260702908|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260702909|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260702909|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260703001|2010-11|0|0|0|0|0|0|60|52|0|0|0|0|0|0|32|27|0|0|0|0|0|0|41|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260703001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260703002|2010-11|0|0|0|0|0|0|4|4|0|0|0|0|14|3|4|6|0|0|1|0|7|7|11|6|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260703002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29260703003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29260703003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
